"id" "switch" "arsenic" "dist" "assoc" "educ"
"3366" 1 0.9 34.6539993286133 1 0
"3367" 1 1.85 43.4259986877441 1 0
"3368" 0 0.07 28.1590003967285 1 9
"3369" 0 0.05 15.9029998779297 0 7
"3370" 1 1.44 28.4769992828369 1 10
"3371" 1 1.03 9.64000034332275 0 10
"3372" 0 0.05 8.97299957275391 0 8
"3373" 1 0.63 11.9739999771118 1 0
"3374" 0 0.21 21.5729999542236 0 0
"3375" 0 0.05 11.6370000839233 1 7
"3376" 1 1.46 7.27699995040894 0 10
"3377" 0 2.21 19.3209991455078 0 5
"3378" 0 0.33 10.0740003585815 0 5
"3379" 0 0.37 10.5120000839233 1 0
"3380" 1 1.01 6.50699996948242 0 0
"3381" 1 0.77 25.9519996643066 0 0
"3382" 0 0.39 40.2410011291504 0 0
"3383" 1 0.64 16.8579998016357 0 9
"3384" 0 0.26 7.47700023651123 0 7
"3385" 1 0.05 13.5769996643066 1 0
"3386" 0 0.14 10.7629995346069 1 0
"3387" 0 0.27 21.0659999847412 1 8
"3388" 0 0.16 20.6849994659424 1 0
"3389" 0 0.13 19.7530002593994 0 8
"3390" 0 0.13 20.3199996948242 0 5
"3391" 1 0.66 19.2649993896484 0 7
"3392" 1 0.5 34.2379989624023 1 5
"3393" 0 0.34 13.7370004653931 0 7
"3394" 1 0.08 25.5930004119873 1 3
"3395" 0 0.19 16.6849994659424 1 6
"3396" 1 0.73 39.5999984741211 0 5
"3397" 0 0.09 18.7029991149902 0 12
"3398" 0 0.6 72.8330001831055 0 0
"3399" 0 0.45 57.685001373291 0 0
"3400" 1 0.86 63.3250007629395 0 9
"3401" 1 1.51 37.2220001220703 0 0
"3402" 1 0.15 5.87799978256226 1 8
"3403" 0 1 22.181999206543 1 5
"3404" 1 1.75 24.1830005645752 1 10
"3405" 1 0.05 18.7880001068115 1 10
"3406" 0 1.76 24.6909999847412 1 2
"3407" 0 1.02 26.7950000762939 0 5
"3408" 0 0.05 26.5930004119873 0 10
"3409" 0 0.05 22.6679992675781 0 10
"3410" 1 1.8 5.28499984741211 0 10
"3411" 0 0.5 4.61100006103516 0 10
"3412" 1 0.05 75.0339965820312 1 7
"3413" 0 2.99 31.4389991760254 0 6
"3414" 0 0.21 23.4570007324219 0 0
"3415" 0 0.05 31.9389991760254 0 7
"3416" 1 0.87 66.9580001831055 1 0
"3417" 0 0.16 11.6350002288818 0 0
"3418" 1 0.05 14.5710000991821 0 0
"3419" 1 1.19 13.2299995422363 0 10
"3420" 1 3.26 23.0300006866455 1 3
"3421" 0 0.05 23.6319999694824 0 7
"3422" 1 6.53 36.4140014648438 1 12
"3423" 1 4.22 30.6189994812012 0 12
"3424" 0 0.11 19.6469993591309 1 3
"3425" 0 3.67 12.4799995422363 1 6
"3426" 0 0.36 4.10200023651123 0 7
"3427" 1 3.58 5.38800001144409 0 10
"3428" 1 3.21 7.75899982452393 0 3
"3429" 1 0.05 23.9799995422363 0 4
"3430" 1 3.52 42.0870018005371 0 12
"3431" 1 3.32 6.3899998664856 0 12
"3432" 0 0.05 27.6709995269775 0 13
"3433" 1 2 14.6239995956421 0 0
"3434" 1 2.89 11.2829999923706 0 8
"3435" 1 3.12 11.5670003890991 0 8
"3436" 0 0.13 17.9990005493164 0 8
"3437" 1 2.13 86.0179977416992 0 6
"3438" 1 1.68 9.56099987030029 0 5
"3439" 1 3.6 32.5110015869141 0 5
"3440" 0 0.88 28.6539993286133 1 7
"3441" 1 0.05 41.9490013122559 0 5
"3442" 1 2.72 32.6879997253418 0 5
"3443" 1 2.19 21.886999130249 0 12
"3444" 1 0.05 20.1709995269775 0 6
"3445" 1 2.69 41.0750007629395 0 5
"3446" 1 3.36 41.8540000915527 0 0
"3447" 1 0.05 29.6450004577637 0 0
"3448" 0 0.06 28.9209995269775 1 0
"3449" 1 1.69 16.7169990539551 0 10
"3450" 0 0.05 11.6709995269775 0 10
"3451" 0 0.05 7.80900001525879 0 10
"3452" 1 2.18 27.5849990844727 0 8
"3453" 0 0.05 11.7620000839233 0 7
"3454" 0 0.07 15.6029996871948 0 8
"3455" 0 0.27 5.49399995803833 0 8
"3456" 0 0.05 9.26000022888184 1 4
"3457" 1 0.05 10.914999961853 0 8
"3458" 0 1.36 10.4709997177124 0 0
"3459" 0 0.05 42.8409996032715 0 5
"3460" 1 3.46 34.2690010070801 0 9
"3461" 1 2.88 24.0979995727539 0 0
"3462" 0 0.05 27.0170001983643 0 5
"3463" 1 2.1 10.9650001525879 0 0
"3464" 0 0.05 10.5050001144409 0 10
"3465" 0 0.05 14.1040000915527 0 9
"3466" 1 2.45 5.01399993896484 0 0
"3467" 1 0.05 29.871000289917 0 5
"3468" 1 2.98 32.1100006103516 0 5
"3469" 1 2.27 27.5389995574951 0 0
"3470" 1 2.37 32.4620018005371 0 5
"3471" 1 1.67 14.0430002212524 1 9
"3472" 1 2.08 11.0950002670288 0 0
"3473" 1 2.17 8.18200016021729 1 5
"3474" 1 2.18 3.67499995231628 1 8
"3475" 1 1.92 16.3530006408691 1 0
"3476" 0 0.37 14.1619997024536 0 8
"3477" 1 2.27 4.9539999961853 0 16
"3478" 0 0.23 3.82399988174438 0 5
"3479" 0 0.23 16.5659999847412 0 7
"3480" 0 0.05 6.97700023651123 0 7
"3481" 0 0.05 11.2639999389648 1 9
"3482" 0 0.13 22.3460006713867 0 12
"3483" 1 2.61 22.6860008239746 0 0
"3484" 1 2.03 32.1199989318848 0 5
"3485" 1 5.06 15.0799999237061 0 0
"3486" 1 2.38 5.25600004196167 0 5
"3487" 0 0.05 6.22800016403198 0 5
"3488" 1 2.96 19.8419990539551 1 9
"3489" 0 0.05 32.2999992370605 0 0
"3490" 0 0.05 22.9969997406006 0 10
"3491" 1 3.12 22.2900009155273 0 10
"3492" 0 1.67 46.0349998474121 0 7
"3493" 1 2.39 23.8379993438721 0 0
"3494" 1 2.66 28.5790004730225 0 0
"3495" 1 3.21 18.1959991455078 0 5
"3496" 0 0.05 18.9449996948242 0 0
"3497" 1 3.31 20.132999420166 0 6
"3498" 1 5.41 11.6929998397827 0 6
"3499" 1 5.24 18.3209991455078 1 5
"3500" 0 2.41 25.0289993286133 1 3
"3501" 0 0.62 20.1679992675781 0 0
"3502" 1 1.28 15.5640001296997 0 2
"3503" 0 0.05 23.5160007476807 0 3
"3504" 0 2.43 31.9489994049072 1 4
"3505" 1 2.39 15.6000003814697 0 6
"3506" 1 2.04 19.0699996948242 1 4
"3507" 1 2.18 32.5709991455078 0 4
"3508" 1 2.31 31.5270004272461 0 0
"3509" 0 0.05 33.2610015869141 0 5
"3510" 1 2.46 17.6180000305176 1 0
"3511" 0 1.92 33.6310005187988 0 0
"3512" 1 3.26 37.9790000915527 1 7
"3513" 1 1.85 28.7910003662109 1 0
"3514" 0 0.13 41.8040008544922 0 0
"3515" 1 2.05 19.2810001373291 1 0
"3516" 1 1.65 30.7679996490479 1 0
"3517" 1 2.29 53.6619987487793 1 0
"3518" 1 0.61 63.6549987792969 1 0
"3519" 1 1.99 57.2859992980957 0 0
"3520" 1 3.56 55.4090003967285 0 0
"3521" 1 1.98 45.2519989013672 0 0
"3522" 1 2.06 32.8790016174316 1 0
"3523" 1 1.7 27.0580005645752 1 5
"3524" 1 2.02 23.8209991455078 0 0
"3525" 1 2.13 48.773998260498 1 3
"3526" 0 0.05 8.22500038146973 0 0
"3527" 0 0.05 13.6619997024536 0 10
"3528" 1 4.98 11.3249998092651 0 5
"3529" 0 0.05 1.64600002765656 0 7
"3530" 0 0.05 19.7549991607666 0 10
"3531" 0 0.67 5.22900009155273 0 8
"3532" 1 3.34 23.8490009307861 0 6
"3533" 0 0.09 18.7399997711182 1 0
"3534" 1 1.14 28.7569999694824 1 0
"3535" 0 0.16 26.0289993286133 1 5
"3536" 0 0.05 10.9949998855591 0 5
"3537" 1 2.32 13.451000213623 0 4
"3538" 0 0.05 22.9909992218018 0 5
"3539" 1 1.88 31.2360000610352 0 5
"3540" 1 4.62 60.3569984436035 0 5
"3541" 0 2.82 62.3400001525879 0 0
"3542" 0 2.47 32.2649993896484 0 5
"3543" 0 2.86 41.3019981384277 0 0
"3544" 1 3.26 42.298999786377 0 5
"3545" 0 0.92 54.2309989929199 1 0
"3546" 0 1.46 45.2220001220703 0 5
"3547" 0 2.86 60.2550010681152 1 5
"3548" 0 3.27 66.3239974975586 0 5
"3549" 0 3.45 64.7939987182617 1 5
"3550" 0 4.46 37.8730010986328 0 8
"3551" 0 3.32 28.8899993896484 1 5
"3552" 0 4.78 46.6119995117188 0 5
"3553" 0 3.86 52.7290000915527 0 0
"3554" 0 2.97 58.0110015869141 0 10
"3555" 0 2.72 48.076000213623 0 5
"3556" 1 3.01 40.0929985046387 0 0
"3557" 0 1.29 71.3870010375977 1 12
"3558" 0 1.95 74.2730026245117 0 0
"3559" 1 5.28 50.1150016784668 0 5
"3560" 1 6 70.6179962158203 0 0
"3561" 1 3.36 75.3219985961914 1 5
"3562" 1 2.61 59.5800018310547 0 5
"3563" 1 2.39 80.6650009155273 0 0
"3564" 1 1.09 44.3769989013672 0 12
"3565" 1 3.75 33.9939994812012 0 6
"3566" 1 1.24 46.5460014343262 0 0
"3567" 0 0.41 41.9360008239746 0 10
"3568" 0 4.74 47.7309989929199 0 5
"3569" 0 4.25 37.4459991455078 0 0
"3570" 1 1.36 20.3939990997314 0 5
"3571" 1 3.41 30.1599998474121 1 5
"3572" 1 2.72 18.0100002288818 0 8
"3573" 1 3.05 26.8549995422363 0 0
"3574" 1 2.6 35.4249992370605 1 7
"3575" 0 0.17 48.9490013122559 0 0
"3576" 0 2.64 57.6720008850098 0 0
"3577" 0 3.34 82.6340026855469 0 6
"3578" 1 3.28 68.5989990234375 0 10
"3579" 0 3.62 113.283996582031 1 8
"3580" 1 0.85 107.958000183105 1 7
"3581" 0 3.12 72.6760025024414 0 7
"3582" 1 1.83 74.7490005493164 1 7
"3583" 0 2.98 70.4219970703125 1 5
"3584" 0 2.79 60.2799987792969 1 5
"3585" 0 2.24 22.0979995727539 0 0
"3586" 0 0.42 37.5069999694824 1 10
"3587" 1 1.74 49.4889984130859 1 0
"3588" 1 1.56 54.984001159668 1 9
"3589" 1 1.35 28.625 0 10
"3590" 1 1.95 2.84899997711182 0 10
"3591" 1 1.7 3.38000011444092 0 8
"3592" 1 1.15 29.7810001373291 0 5
"3593" 0 0.48 32.2290000915527 0 5
"3594" 0 0.21 33.7210006713867 0 5
"3595" 0 0.46 20.2220001220703 0 5
"3596" 0 1.98 17.8020000457764 1 5
"3597" 0 0.17 71.2649993896484 0 6
"3598" 1 0.96 20.201000213623 0 6
"3599" 1 1 18.5510005950928 0 5
"3600" 1 0.79 11.7799997329712 0 0
"3601" 1 1.48 22.3990001678467 0 0
"3602" 0 0.87 12.5249996185303 0 0
"3603" 1 0.63 140.11799621582 0 0
"3604" 0 1.21 158.485000610352 0 0
"3605" 1 2.05 150.768997192383 0 0
"3606" 0 2.96 172.522003173828 0 0
"3607" 1 1.4 152.029006958008 0 0
"3608" 1 2.64 151.039001464844 0 0
"3609" 1 1.95 165.416000366211 0 0
"3610" 1 3.31 168.216995239258 0 0
"3611" 0 5.54 167.083999633789 0 0
"3612" 0 0.39 4.86299991607666 0 10
"3613" 1 1.12 25.5779991149902 0 0
"3614" 1 2.18 33.2999992370605 0 6
"3615" 1 3.02 32.2050018310547 0 5
"3616" 0 1.77 18.0480003356934 1 0
"3617" 1 1.46 25.3059997558594 0 5
"3618" 0 0.09 8.9040002822876 0 12
"3619" 1 1.38 10.3039999008179 1 0
"3620" NA 0.43 12.2600002288818 NA NA
"3621" 1 1.63 18.1849994659424 1 0
"3622" 1 1.33 10.1040000915527 1 0
"3623" 0 3.48 37.5219993591309 1 5
"3624" 1 1.95 15.4169998168945 0 5
"3625" 1 1.61 15.41100025177 1 0
"3626" 1 0.84 4.34100008010864 0 7
"3627" 1 2.65 20.5669994354248 0 5
"3628" 1 1.56 33.6790008544922 0 6
"3629" 1 0.69 5.73400020599365 0 7
"3630" 1 2.31 27.5189990997314 1 0
"3631" 1 1.14 35.1580009460449 1 0
"3632" 1 1.98 13.5670003890991 0 5
"3633" 1 1.82 6.30900001525879 0 10
"3634" 0 0.25 23.2409992218018 1 0
"3635" 0 1.09 43.5289993286133 0 6
"3636" 1 0.56 62.4000015258789 0 7
"3637" 0 2.18 20.9370002746582 0 0
"3638" 0 0.1 14.7700004577637 0 7
"3639" 1 2.05 6.04300022125244 0 6
"3640" 0 1.31 20.4829998016357 1 0
"3641" 0 1.06 29.8759994506836 1 0
"3642" 0 1.25 23.1030006408691 1 0
"3643" 0 0.87 39.8230018615723 0 0
"3644" 1 1.32 52.3569984436035 1 0
"3645" 1 1.84 48.5299987792969 1 0
"3646" 1 0.95 23.9869995117188 1 0
"3647" 0 0.05 18.9589996337891 0 10
"3648" 1 1.12 44.640998840332 1 5
"3649" 0 0.4 34.4980010986328 1 0
"3650" 1 1.32 25.4200000762939 1 5
"3651" 1 0.83 13.2880001068115 1 0
"3652" 1 1.06 21.8950004577637 1 7
"3653" 0 0.17 25.761999130249 0 8
"3654" 0 0.13 28.2919998168945 0 8
"3655" 1 0.81 63.9949989318848 1 0
"3656" 0 0.57 86.2910003662109 1 0
"3657" 1 2 88.7519989013672 0 4
"3658" 1 1.22 65.6360015869141 0 0
"3659" 0 0.46 4.01000022888184 0 7
"3660" 1 3.18 10.03600025177 1 5
"3661" 0 1.91 95.302001953125 0 6
"3662" 1 1.41 67.4919967651367 0 6
"3663" 0 1.57 58.6339988708496 0 6
"3664" 0 1.11 58.2109985351562 0 6
"3665" 0 1.3 77.8820037841797 0 0
"3666" 1 1.28 82.8529968261719 1 5
"3667" 0 1.05 106.016998291016 0 6
"3668" 0 0.95 118.44100189209 0 7
"3669" 1 1.68 119.599998474121 1 0
"3670" 1 1.26 118.359001159668 0 0
"3671" 0 1.34 81.0120010375977 0 5
"3672" 1 0.83 19.6350002288818 0 5
"3673" 0 0.19 37.298999786377 0 5
"3674" 1 1.07 64.3570022583008 1 10
"3675" 1 1 46.8660011291504 0 5
"3676" 1 0.81 33.7799987792969 0 4
"3677" 0 1.02 39.6469993591309 0 5
"3678" 0 0.79 23.1450004577637 1 5
"3679" 0 0.8 11.3669996261597 1 8
"3680" 1 0.91 16.6860008239746 0 7
"3681" 0 0.83 16.4389991760254 0 7
"3682" 0 0.98 8.02999973297119 0 0
"3683" 0 0.25 36.1590003967285 0 5
"3684" 1 1.24 35.9189987182617 0 8
"3685" 0 1.13 46.0690002441406 0 0
"3686" 0 0.68 222.705993652344 0 5
"3687" 0 1.56 184.078994750977 0 10
"3688" 0 1.57 131.104995727539 0 5
"3689" 0 0.4 49.1549987792969 1 0
"3690" 1 4.42 36.201000213623 1 6
"3691" 1 1.48 42.9179992675781 1 0
"3692" 1 0.9 35.3839988708496 1 5
"3693" 0 1.49 185.389999389648 0 8
"3694" 0 1.37 41.7029991149902 1 0
"3695" 0 1.13 63.9010009765625 1 0
"3696" 0 1.21 33.2669982910156 1 0
"3697" 0 1.13 21.7689990997314 1 0
"3698" 0 0.86 16.3209991455078 1 0
"3699" 0 1.06 19.9869995117188 1 10
"3700" 1 0.67 46.2680015563965 0 0
"3701" 0 0.89 53.4790000915527 1 0
"3702" 0 0.95 58.5130004882812 0 0
"3703" 1 1.46 10.2419996261597 1 0
"3704" 1 1.27 47.4710006713867 0 0
"3705" 1 1.36 73.4250030517578 0 5
"3706" 1 1.14 61.3520011901855 1 0
"3707" 1 0.87 93.5979995727539 1 0
"3708" 0 1.37 46.5309982299805 1 0
"3709" 1 1.27 64.0210037231445 1 5
"3710" 1 0.8 33.5839996337891 1 5
"3711" 1 0.94 39.1469993591309 0 10
"3712" 0 0.82 42.8390007019043 1 0
"3713" 1 2.42 26.7689990997314 0 16
"3714" 1 2.81 18.7000007629395 0 16
"3715" 1 3.48 22.2590007781982 0 16
"3716" 1 2.32 24.3010005950928 0 16
"3717" 0 0.47 5.07200002670288 0 16
"3718" 1 1.85 29.3729991912842 0 16
"3719" 0 3.83 18.7600002288818 1 5
"3720" 1 0.38 10.0129995346069 0 0
"3721" 0 0.42 5.62099981307983 0 0
"3722" 0 0.3 6.10200023651123 0 0
"3723" 0 0.41 8.33399963378906 0 0
"3724" 0 1.17 22.193000793457 1 5
"3725" 0 0.38 18.9810009002686 1 5
"3726" 1 1.41 17.003999710083 0 0
"3727" 0 0.46 1.88900005817413 1 10
"3728" 0 0.46 4.125 0 0
"3729" 1 0.96 38.6100006103516 0 0
"3730" 0 0.57 7.80399990081787 0 0
"3731" 1 1.93 15.0100002288818 0 0
"3732" 0 0.37 15.0659999847412 0 5
"3733" 0 0.43 3.53500008583069 1 0
"3734" 1 1.19 79.9440002441406 0 4
"3735" 0 0.74 43.5690002441406 0 8
"3736" 1 0.81 50.1669998168945 0 8
"3737" 1 0.71 24.2119998931885 0 0
"3738" 1 0.94 11.5190000534058 0 3
"3739" 1 1.52 40.6310005187988 1 7
"3740" 1 2.67 40.6360015869141 0 12
"3741" 1 1.56 29.0359992980957 0 9
"3742" 1 2.35 19.2649993896484 1 8
"3743" 0 0.32 21.7180004119873 0 6
"3744" 1 2.61 32.7869987487793 1 0
"3745" 0 1.23 33.0519981384277 1 0
"3746" 1 1.82 44.2150001525879 0 5
"3747" 0 1.42 67.2480010986328 0 0
"3748" 1 0.66 17.3509998321533 1 0
"3749" 1 1.97 48.3689994812012 0 12
"3750" 1 0.92 147.863998413086 0 0
"3751" 0 2 130.873992919922 1 0
"3752" 0 0.17 5.69199991226196 1 7
"3753" 0 0.94 9.78699970245361 0 0
"3754" 1 0.27 20.9860000610352 0 6
"3755" 0 1.9 177.330993652344 1 10
"3756" 1 2.26 218.542007446289 0 10
"3757" 0 1.79 307.790985107422 1 0
"3758" 1 3.11 272.380004882812 0 10
"3759" 0 0.22 6.47399997711182 1 4
"3760" 1 4.48 29.0069999694824 0 0
"3761" 1 0.85 37.4669990539551 1 0
"3762" 0 0.68 26.2150001525879 0 7
"3763" 0 2.21 35.2239990234375 0 10
"3764" 1 2.41 37.4609985351562 0 4
"3765" 1 1 24.261999130249 0 6
"3766" 1 2.25 9.57400035858154 1 7
"3767" 0 1.32 50.2459983825684 0 0
"3768" 0 0.53 15.2889995574951 0 0
"3769" 0 0.48 8.42599964141846 0 5
"3770" 0 0.61 19.1609992980957 0 0
"3771" 0 0.64 31.1219997406006 0 5
"3772" 0 2.5 32.9630012512207 0 5
"3773" 0 0.25 15.789999961853 0 10
"3774" 0 0.33 15.6260004043579 0 5
"3775" 0 0.99 30.4220008850098 0 0
"3776" 1 3.23 40.2210006713867 0 0
"3777" 1 0.78 47.1319999694824 1 12
"3778" 1 0.72 59.2760009765625 1 12
"3779" 1 0.89 31.261999130249 0 12
"3780" 1 2.94 28.1900005340576 0 5
"3781" 0 0.41 8.07699966430664 1 0
"3782" 0 1.64 20.5440006256104 1 0
"3783" 1 1.18 20.5820007324219 1 0
"3784" 0 0.68 38.2610015869141 1 0
"3785" 0 1.42 48.273998260498 0 8
"3786" 0 0.69 56.5579986572266 1 5
"3787" 0 1.97 34.7109985351562 1 12
"3788" 1 2.92 44.4329986572266 1 5
"3789" 1 2.84 76.0770034790039 0 0
"3790" 0 0.97 90.8109970092773 0 0
"3791" 0 2.42 83.0550003051758 1 0
"3792" 1 7.48 127.387001037598 1 0
"3793" 0 7.28 114.690002441406 1 0
"3794" 0 2.04 97.5329971313477 1 0
"3795" 1 1.34 79.5879974365234 1 7
"3796" 0 1.84 94.7559967041016 0 8
"3797" 0 1.94 73.3629989624023 0 5
"3798" 0 1.72 95.3030014038086 1 5
"3799" 0 3.49 149.992004394531 0 10
"3800" 0 2.25 148.714996337891 0 10
"3801" 1 3.89 163.041000366211 1 7
"3802" 1 1.65 79.556999206543 1 8
"3803" 1 3.21 69.8079986572266 1 6
"3804" 1 2.81 102.332000732422 1 12
"3805" 0 2.12 79.4800033569336 1 8
"3806" 1 1.06 91.4410018920898 1 12
"3807" 0 1.3 92.4899978637695 0 3
"3808" 1 2.23 81.9759979248047 0 8
"3809" 0 2.2 74.5110015869141 1 9
"3810" 0 2.57 19.7240009307861 1 15
"3811" 1 1.38 34.3089981079102 0 12
"3812" 1 0.73 14.7119998931885 1 0
"3813" 1 1.78 29.1989994049072 0 5
"3814" 0 7.79 16.9300003051758 0 0
"3815" 1 4.84 14.6440000534058 1 0
"3816" 0 3.9 30.2140007019043 1 0
"3817" 1 1.07 11.3979997634888 0 16
"3818" 0 3.21 34.8199996948242 1 0
"3819" 0 2.33 42.9720001220703 1 0
"3820" 0 0.89 34.7569999694824 1 0
"3821" 1 2.37 17.3819999694824 0 0
"3822" 0 0.22 17.1889991760254 0 15
"3823" 1 2.54 21.8880004882812 0 15
"3824" 1 3.37 72.8450012207031 0 15
"3825" 1 2.56 48.9090003967285 1 7
"3826" 1 4.92 45.7610015869141 0 0
"3827" 1 4.96 53.765998840332 0 0
"3828" 1 7.55 63.7900009155273 0 0
"3829" 0 6.89 54.3919982910156 1 0
"3830" 1 2.38 41.9000015258789 0 0
"3831" 1 6.32 55.2529983520508 1 0
"3832" 1 2.9 19.4080009460449 0 9
"3833" 1 5.2 23.2950000762939 0 0
"3834" 1 1.05 16.4650001525879 1 0
"3835" 1 1.09 17.5709991455078 1 10
"3836" 1 1.61 9.6569995880127 0 6
"3837" 1 2.03 9.23499965667725 0 12
"3838" 1 0.82 17.2859992980957 0 0
"3839" 0 0.05 10.4429998397827 1 0
"3840" 0 0.05 4.03200006484985 0 0
"3841" 0 0.05 16.0669994354248 1 9
"3842" 0 0.05 14.793999671936 0 10
"3843" 0 0.05 10.7110004425049 1 0
"3844" 0 0.05 2.51500010490417 1 0
"3845" 0 0.05 3.34899997711182 1 0
"3846" 0 0.05 6.49900007247925 0 0
"3847" 0 0.08 4.99700021743774 1 4
"3848" 0 0.05 8.94699954986572 0 10
"3849" 0 0.05 7.85699987411499 1 8
"3850" 0 0.05 8.48299980163574 1 5
"3851" 0 0.09 19.386999130249 0 12
"3852" 1 0.05 18.9740009307861 0 12
"3853" 0 0.41 12.6669998168945 0 12
"3854" 0 0.16 9.24199962615967 0 0
"3855" 0 0.08 6.90700006484985 0 10
"3856" 0 0.11 12.875 0 10
"3857" 0 0.05 13.1149997711182 0 10
"3858" 1 0.67 5.32800006866455 0 13
"3859" 0 0.05 10.625 0 10
"3860" 0 0.06 4.98999977111816 0 10
"3861" 0 0.05 3.92600011825562 0 5
"3862" 0 0.07 9.44099998474121 1 8
"3863" 0 0.05 7.83900022506714 0 10
"3864" 0 0.06 1.02300000190735 0 10
"3865" 0 0.05 7.48400020599365 0 10
"3866" 0 0.08 3.09899997711182 1 10
"3867" 0 0.09 13.5900001525879 0 12
"3868" 0 0.09 6.05100011825562 1 12
"3869" 0 0.11 9.60099983215332 1 12
"3870" 0 0.08 8.56700038909912 0 10
"3871" 0 0.09 3.38700008392334 1 4
"3872" 0 0.05 11.1829996109009 0 7
"3873" 0 0.05 5.61700010299683 1 5
"3874" 0 0.17 2.03699994087219 1 7
"3875" 0 0.26 7.75600004196167 1 10
"3876" 0 0.07 2.44300007820129 1 7
"3877" 0 0.05 8.58399963378906 1 8
"3878" 0 0.12 19.8139991760254 1 10
"3879" 0 0.05 33.148998260498 1 4
"3880" 0 0.16 8.90100002288818 1 0
"3881" 0 0.05 4.82399988174438 1 6
"3882" 0 0.05 15.3529996871948 1 0
"3883" 0 0.06 61.2789993286133 1 0
"3884" 0 0.05 4.93499994277954 1 3
"3885" 0 0.05 39.492000579834 1 0
"3886" 0 0.06 8.62100028991699 0 9
"3887" 0 0.05 14.9770002365112 1 8
"3888" 0 0.05 7.57100009918213 0 0
"3889" 0 0.05 21.4839992523193 0 0
"3890" 1 0.07 14.6820001602173 0 0
"3891" 0 0.05 13.8620004653931 0 0
"3892" 0 0.05 8.06400012969971 0 10
"3893" 0 0.05 11.1280002593994 0 10
"3894" 0 0.07 26.4349994659424 1 10
"3895" 1 0.06 13.8529996871948 1 10
"3896" 0 0.11 15.4630002975464 0 8
"3897" 1 0.07 9.16600036621094 1 14
"3898" 0 0.05 5.63700008392334 0 0
"3899" 0 0.08 6.76399993896484 0 0
"3900" 0 0.09 3.02099990844727 0 0
"3901" 1 0.05 8.27000045776367 0 10
"3902" 0 0.08 2.90499997138977 0 10
"3903" 0 0.05 20.5060005187988 0 8
"3904" 0 0.05 4.07200002670288 0 7
"3905" 0 0.24 50.1360015869141 1 5
"3906" 0 0.07 17.878999710083 0 9
"3907" 0 0.05 10.9840002059937 0 16
"3908" 0 0.05 11.0290002822876 0 0
"3909" 0 1.91 4.55299997329712 1 3
"3910" 1 1.49 35.601001739502 0 14
"3911" 0 2.08 13.4079999923706 1 0
"3912" 0 0.14 14.831000328064 1 0
"3913" 0 0.05 22.1480007171631 0 9
"3914" 0 0.25 11.1990003585815 0 10
"3915" 0 1.99 22.2840003967285 0 10
"3916" 0 2.38 38.8370018005371 0 4
"3917" 1 1.87 50.632999420166 0 0
"3918" 1 0.98 23.4729995727539 0 0
"3919" 0 0.35 16.4029998779297 0 6
"3920" 0 2.32 25.181999206543 0 0
"3921" 0 0.2 9.93599987030029 1 4
"3922" 0 0.25 5.10300016403198 0 0
"3923" 0 0.09 7.02699995040894 1 9
"3924" 0 0.05 12.6309995651245 1 0
"3925" 0 0.05 19.0009994506836 0 5
"3926" 0 0.31 3.81299996376038 0 5
"3927" 0 0.35 14.8199996948242 0 7
"3928" 0 0.47 10.8549995422363 0 7
"3929" 0 0.08 5.30499982833862 0 8
"3930" 0 0.47 8.99400043487549 0 9
"3931" 1 0.23 17.875 0 0
"3932" 1 0.73 44.7980003356934 0 10
"3933" 1 0.29 43.5540008544922 0 10
"3934" 0 0.18 9.52099990844727 0 0
"3935" 1 5.79 28.9589996337891 0 8
"3936" 0 0.11 18.1569995880127 0 6
"3937" 0 0.32 9.32299995422363 1 0
"3938" 0 0.22 13.9479999542236 0 0
"3939" 0 0.05 45.3019981384277 0 0
"3940" 0 0.05 71.9960021972656 0 0
"3941" 0 0.05 17.9640007019043 1 0
"3942" 0 0.05 0 0 16
"3943" 0 0.05 21.7910003662109 0 3
"3944" 0 0.05 20.7320003509521 0 0
"3945" 0 0.06 20.6709995269775 1 0
"3946" 0 0.05 34.9129981994629 0 0
"3947" 0 0.06 31.8579998016357 0 8
"3948" 0 0.05 0 0 12
"3949" 0 0.06 37.435001373291 0 5
"3950" 0 0.05 40.5870018005371 0 0
"3951" 0 0.05 0 0 10
"3952" 0 0.05 0 0 5
"3953" 0 0.05 0 1 5
"3954" 0 0.05 0 1 0
"3955" 0 0.05 0 0 0
"3956" 0 0.05 0 0 0
"3957" 0 0.05 0 1 0
"3958" 0 0.05 22.6669998168945 0 0
"3959" 0 0.05 8.21000003814697 1 8
"3960" 0 0.05 11.3649997711182 0 0
"3961" 0 0.05 24.4710006713867 0 4
"3962" 0 0.05 5.88899993896484 1 0
"3963" 0 0.05 15.4799995422363 1 9
"3964" 0 0.05 0 1 8
"3965" 0 0.05 9.39700031280518 1 7
"3966" 0 0.05 40.5499992370605 0 0
"3967" 0 0.05 22.9570007324219 0 2
"3968" 0 0.07 28.3439998626709 1 0
"3969" 0 0.05 20.2000007629395 0 7
"3970" 0 0.05 19.3269996643066 0 10
"3971" 0 0.05 9.86699962615967 0 9
"3972" 0 0.05 13.5880002975464 0 8
"3973" 1 2.74 34.8300018310547 1 0
"3974" 0 0.08 11.1420001983643 1 6
"3975" 0 0.05 26.0610008239746 0 12
"3976" 1 0.05 10.2370004653931 0 5
"3977" 1 0.05 3.93600010871887 0 10
"3978" 1 2.58 14.7849998474121 0 0
"3979" 1 0.06 5.36199998855591 0 6
